8999	1
8998	1
8997	1
8996	1
8995	2
8994	2
8993	2
8992	2
8991	3
8990	3
8989	3
8988	3
8987	3
8986	3
8985	3
8984	3
8983	3
8982	3
8981	3
8980	3
8979	3
8978	3
8977	3
8976	3
8975	3
8974	3
8973	3
8972	3
8971	3
8970	3
8969	3
8968	3
8967	3
8966	3
8965	3
8964	3
8963	3
8962	3
8961	3
8960	3
8959	3
8958	3
8957	3
8956	3
8955	3
8954	3
8953	3
8952	3
8951	3
8950	3
8949	3
8948	4
8947	4
8946	4
8945	4
8944	4
8943	4
8942	4
8941	4
8940	4
8939	4
8938	4
8937	4
8936	4
8935	4
8934	4
8933	4
8932	4
8931	4
8930	4
8929	4
8928	4
8927	4
8926	4
8925	4
8924	4
8923	4
8922	4
8921	4
8920	4
8919	4
8918	4
8917	4
8916	4
8915	4
8914	4
8913	4
8912	4
8911	4
8910	4
8909	4
8908	4
8907	4
8906	5
8905	5
8904	5
8903	5
8902	5
8901	5
8900	5
8899	5
8898	5
8897	5
8896	5
8895	5
8894	5
8893	5
8892	5
8891	5
8890	5
8889	5
8888	5
8887	5
8886	5
8885	5
8884	5
8883	5
8882	5
8881	5
8880	5
8879	5
8878	5
8877	5
8876	5
8875	5
8874	5
8873	5
8872	5
8871	5
8870	5
8869	5
8868	5
8867	5
8866	5
8865	5
8864	6
8863	6
8862	6
8861	6
8860	6
8859	6
8858	6
8857	6
8856	6
8855	6
8854	6
8853	6
8852	6
8851	6
8850	6
8849	6
8848	6
8847	6
8846	6
8845	6
8844	6
8843	6
8842	6
8841	6
8840	6
8839	6
8838	6
8837	6
8836	6
8835	6
8834	6
8833	6
8832	6
8831	6
8830	6
8829	6
8828	6
8827	6
8826	6
8825	6
8824	6
8823	6
8822	7
8821	7
8820	7
8819	7
8818	7
8817	7
8816	7
8815	7
8814	7
8813	7
8812	7
8811	7
8810	7
8809	7
8808	7
8807	7
8806	7
8805	7
8804	7
8803	7
8802	7
8801	7
8800	7
8799	7
8798	7
8797	7
8796	7
8795	7
8794	7
8793	7
8792	7
8791	7
8790	7
8789	7
8788	7
8787	7
8786	7
8785	7
8784	7
8783	7
8782	7
8781	7
8780	7
8779	8
8778	8
8777	8
8776	8
8775	8
8774	8
8773	8
8772	8
8771	8
8770	8
8769	8
8768	8
8767	8
8766	8
8765	8
8764	8
8763	8
8762	8
8761	8
8760	8
8759	8
8758	8
8757	8
8756	8
8755	8
8754	8
8753	8
8752	8
8751	8
8750	8
8749	8
8748	8
8747	8
8746	8
8745	8
8744	8
8743	8
8742	8
8741	8
8740	8
8739	8
8738	9
8737	9
8736	9
8735	9
8734	10
8733	10
8732	10
8731	10
8730	10
8729	10
8728	10
8727	10
8726	10
8725	10
8724	10
8723	10
8722	10
8721	10
8720	10
8719	10
8718	10
8717	10
8716	10
8715	10
8714	10
8713	10
8712	10
8711	10
8710	10
8709	10
8708	10
8707	10
8706	10
8705	10
8704	10
8703	10
8702	10
8701	10
8700	10
8699	10
8698	10
8697	10
8696	10
8695	10
8694	10
8693	10
8692	10
8691	10
8690	10
8689	10
8688	11
8687	11
8686	11
8685	11
8684	11
8683	11
8682	11
8681	11
8680	11
8679	11
8678	11
8677	11
8676	11
8675	11
8674	11
8673	11
8672	11
8671	11
8670	11
8669	11
8668	11
8667	11
8666	11
8665	11
8664	11
8663	11
8662	11
8661	11
8660	11
8659	11
8658	11
8657	11
8656	11
8655	11
8654	11
8653	11
8652	11
8651	11
8650	11
8649	11
8648	11
8647	11
8646	11
8645	11
8644	11
8643	12
8642	12
8641	12
8640	12
8639	12
8638	12
8637	12
8636	12
8635	12
8634	12
8633	12
8632	12
8631	12
8630	12
8629	12
8628	12
8627	12
8626	12
8625	12
8624	12
8623	12
8622	12
8621	12
8620	12
8619	12
8618	12
8617	12
8616	12
8615	12
8614	12
8613	12
8612	12
8611	12
8610	12
8609	12
8608	12
8607	12
8606	12
8605	12
8604	12
8603	12
8602	12
8601	12
8600	12
8599	12
8598	12
8597	13
8596	13
8595	13
8594	13
8593	13
8592	13
8591	13
8590	13
8589	13
8588	13
8587	13
8586	13
8585	13
8584	13
8583	13
8582	13
8581	13
8580	13
8579	13
8578	13
8577	13
8576	13
8575	13
8574	13
8573	13
8572	13
8571	13
8570	13
8569	13
8568	13
8567	13
8566	13
8565	13
8564	13
8563	13
8562	13
8561	13
8560	13
8559	13
8558	13
8557	13
8556	13
8555	13
8554	13
8553	13
8552	13
8551	14
8550	14
8549	14
8548	14
8547	14
8546	14
8545	14
8544	14
8543	14
8542	14
8541	14
8540	14
8539	14
8538	14
8537	14
8536	14
8535	14
8534	14
8533	14
8532	14
8531	14
8530	14
8529	14
8528	14
8527	14
8526	14
8525	14
8524	14
8523	14
8522	14
8521	14
8520	14
8519	14
8518	14
8517	14
8516	14
8515	14
8514	14
8513	14
8512	14
8511	14
8510	14
8509	14
8508	14
8507	14
8506	14
8505	15
8504	15
8503	15
8502	15
8501	15
8500	15
8499	15
8498	15
8497	15
8496	15
8495	15
8494	15
8493	15
8492	15
8491	15
8490	15
8489	15
8488	15
8487	15
8486	15
8485	15
8484	15
8483	15
8482	16
8481	16
8480	16
8479	16
8478	16
8477	16
8476	16
8475	16
8474	16
8473	16
8472	16
8471	16
8470	16
8469	16
8468	16
8467	16
8466	16
8465	16
8464	16
8463	16
8462	16
8461	16
8460	17
8459	17
8458	17
8457	17
8456	17
8455	17
8454	17
8453	17
8452	17
8451	17
8450	17
8449	17
8448	17
8447	17
8446	17
