8999	1
8998	1
8997	1
8996	1
8995	1
8994	1
8993	1
8992	1
8991	1
8990	1
8989	1
8988	1
8987	1
8986	1
8985	1
8984	1
8983	1
8982	1
8981	1
8980	2
8979	2
8978	2
8977	2
8976	2
8975	2
8974	2
8973	2
8972	2
8971	2
8970	2
8969	2
8968	2
8967	2
8966	2
8965	2
8964	2
8963	2
8962	2
8961	2
8960	2
8959	2
8958	2
8957	2
8956	2
8955	2
8954	2
8953	2
8952	2
8951	2
8950	2
8949	2
8948	2
8947	2
8946	2
8945	2
8944	2
8943	2
8942	2
8941	2
8940	2
8939	2
8938	2
8937	2
8936	3
8935	3
8934	3
8933	3
8932	3
8931	3
8930	3
8929	3
8928	3
8927	3
8926	3
8925	3
8924	3
8923	3
8922	3
8921	3
8920	3
8919	3
8918	3
8917	3
8916	3
8915	3
8914	3
8913	3
8912	3
8911	3
8910	3
8909	3
8908	3
8907	3
8906	3
8905	3
8904	3
8903	3
8902	3
8901	3
8900	3
8899	3
8898	3
8897	3
8896	3
8895	3
8894	3
8893	3
8892	3
8891	4
8890	4
8889	4
8888	4
8887	4
8886	4
8885	4
8884	4
8883	4
8882	4
8881	4
8880	4
8879	4
8878	4
8877	4
8876	4
8875	4
8874	4
8873	4
8872	4
8871	4
8870	4
8869	4
8868	4
8867	4
8866	4
8865	4
8864	4
8863	4
8862	4
8861	4
8860	4
8859	4
8858	4
8857	4
8856	4
8855	4
8854	4
8853	4
8852	4
8851	4
8850	4
8849	4
8848	4
8847	4
8846	4
8845	5
8844	5
8843	5
8842	5
8841	5
8840	5
8839	5
8838	5
8837	5
8836	5
8835	5
8834	5
8833	5
8832	5
8831	5
8830	5
8829	5
8828	5
8827	5
8826	5
8825	5
8824	5
8823	5
8822	5
8821	5
8820	5
8819	5
8818	5
8817	5
8816	5
8815	5
8814	5
8813	5
8812	5
8811	5
8810	5
8809	5
8808	5
8807	5
8806	5
8805	5
8804	5
8803	5
8802	5
8801	5
8800	5
8799	6
8798	6
8797	6
8796	6
8795	6
8794	6
8793	6
8792	6
8791	6
8790	6
8789	6
8788	6
8787	6
8786	6
8785	6
8784	6
8783	6
8782	6
8781	6
8780	6
8779	6
8778	6
8777	6
8776	6
8775	6
8774	6
8773	6
8772	6
8771	6
8770	6
8769	6
8768	6
8767	6
8766	6
8765	6
8764	6
8763	7
8762	7
8761	7
8760	7
8759	7
8758	7
8757	7
8756	7
8755	7
8754	7
8753	8
8752	8
8751	8
8750	8
8749	8
8748	8
8747	8
8746	8
8745	8
8744	8
8743	8
8742	8
8741	8
8740	8
8739	8
8738	8
8737	8
8736	8
8735	8
8734	8
8733	8
8732	8
8731	8
8730	8
8729	8
8728	8
8727	8
8726	8
8725	8
8724	8
8723	8
8722	8
8721	8
8720	8
8719	8
8718	8
8717	8
8716	8
8715	8
8714	8
8713	8
8712	8
8711	8
8710	9
8709	9
8708	9
8707	9
8706	9
8705	9
8704	9
8703	9
8702	9
8701	9
8700	9
8699	9
8698	9
8697	9
8696	9
8695	9
8694	9
8693	9
8692	9
8691	9
8690	9
8689	9
8688	9
8687	9
8686	9
8685	9
8684	9
8683	9
8682	9
8681	9
8680	9
8679	9
8678	9
8677	9
8676	9
8675	9
8674	9
8673	9
8672	9
8671	9
8670	9
8669	9
8668	9
8667	9
8666	9
8665	9
8664	10
8663	10
8662	10
8661	10
8660	10
8659	10
8658	10
8657	10
8656	10
8655	10
8654	10
8653	10
8652	10
8651	10
8650	10
8649	10
8648	10
8647	10
8646	10
8645	10
8644	10
8643	10
8642	10
8641	10
8640	10
8639	10
8638	10
8637	10
8636	10
8635	10
8634	10
8633	10
8632	10
8631	10
8630	10
8629	10
8628	10
8627	10
8626	10
8625	10
8624	10
8623	10
8622	10
8621	10
8620	10
8619	11
8618	11
8617	11
8616	11
8615	11
8614	11
8613	11
8612	11
8611	11
8610	11
8609	11
8608	11
8607	11
8606	11
8605	11
8604	11
8603	11
8602	11
8601	11
8600	11
8599	11
8598	11
8597	11
8596	11
8595	11
8594	11
8593	11
8592	11
8591	11
8590	11
8589	11
8588	11
8587	11
8586	11
8585	11
8584	11
8583	11
8582	11
8581	11
8580	11
8579	11
8578	11
8577	11
8576	11
8575	11
8574	11
8573	12
8572	12
8571	12
8570	12
8569	12
8568	12
8567	12
8566	12
8565	12
8564	12
8563	12
8562	12
8561	12
8560	12
8559	12
8558	12
8557	12
8556	12
8555	12
8554	12
8553	12
8552	12
8551	12
8550	12
8549	12
8548	12
8547	12
8546	12
8545	12
8544	12
8543	12
8542	12
8541	12
8540	12
8539	12
8538	12
8537	12
8536	12
8535	12
8534	12
8533	12
8532	12
8531	12
8530	12
8529	12
8528	12
8527	13
8526	13
8525	13
8524	13
8523	13
8522	13
8521	13
8520	13
8519	13
8518	13
8517	13
8516	13
8515	13
8514	13
8513	13
8512	13
8511	13
8510	13
8509	13
8508	13
8507	14
8506	14
8505	14
8504	14
8503	14
8502	14
8501	14
8500	14
8499	14
8498	14
8497	14
8496	14
8495	14
8494	14
8493	14
8492	14
8491	14
8490	14
8489	14
8488	14
8487	14
8486	14
8485	14
8484	14
8483	14
8482	14
8481	14
8480	14
8479	15
8478	15
8477	15
8476	15
8475	15
8474	15
8473	15
8472	15
8471	15
8470	15
8469	15
8468	15
8467	15
8466	15
8465	15
8464	15
8463	15
8462	15
8461	15
8460	15
8459	15
8458	15
8457	15
8456	15
8455	15
8454	15
8453	15
8452	15
8451	15
8450	15
8449	15
8448	15
8447	15
8446	15
